provider_id,fraud_risk_score,risk_band
4001QJ,0.008849744202707652,LOW
4001RK,0.15804743907969807,LOW
4001SM,0.08218473860161997,LOW
4001TN,0.10783438328884981,LOW
4001UP,0.01536556927931982,LOW
4001VQ,0.005405814752564831,LOW
4001WR,0.02217360458425395,LOW
4001XS,0.0063676003621780265,LOW
4001ZU,0.04539895117100551,LOW
4023WH,0.018562344542643848,LOW
40258J,0.016089648575290307,LOW
4025AA,0.038042560946924285,LOW
4025BB,0.005633194071214815,LOW
4025BR,0.03047501297471508,LOW
4025CC,0.015585531726698864,LOW
4025CS,0.012911667657790147,LOW
4025DT,0.015697286473510885,LOW
4025GG,0.023420278467853713,LOW
4025GU,0.025835351373870434,LOW
4025HH,0.031282845476011976,LOW
4025HV,0.03404662911989946,LOW
4025JK,0.02575772573277637,LOW
4025KC,0.005187132824379883,LOW
4025MD,0.021121549819119158,LOW
4025MN,0.00959601846341199,LOW
4025NG,0.030053216306559914,LOW
4025QR,0.02153512525851596,LOW
4025TN,0.006231483654646708,LOW
4025UP,0.022197353578224416,LOW
4025VQ,0.02693310486923506,LOW
4025ZU,0.038759497493579056,LOW
4040ZT,0.17370603145700053,LOW
41006B,0.46820002215396966,LOW
41008M,0.5653487006316817,LOW
4100AC,0.3069205467278971,LOW
4100BD,0.04040462742050193,LOW
4100CG,0.17248674759497973,LOW
4100DH,0.049127966286863146,LOW
4100GJ,0.23674503217166545,LOW
4100JN,0.2467876827412276,LOW
4100KP,0.11262800548210332,LOW
4100MQ,0.007442993423946273,LOW
4100ZA,0.544989323594381,LOW
4125DM,0.026784053431160963,LOW
41BUGM,0.03597574841834057,LOW
42006A,0.5308087853681674,LOW
42006Q,0.026490920519394143,LOW
42008B,0.13936643850637018,LOW
42008K,0.26871053665413946,LOW
4200AB,0.04018836136612321,LOW
4200AR,0.39123212742737407,LOW
4200BC,0.09731027988030286,LOW
4200BS,0.357465288623495,LOW
4200CD,0.1514570856917899,LOW
4200CT,0.637797349920593,LOW
4200DG,0.36076418850052433,LOW
4200DU,0.01329781525645129,LOW
4200GH,0.22381613688493376,LOW
4200GV,0.003341854024206969,LOW
4200HA,0.1288312741411147,LOW
4200HJ,0.43791863302454204,LOW
4200JC,0.030332795267360817,LOW
4200JM,0.05969579974901098,LOW
4200JS,0.06203319254537764,LOW
4200KD,0.21892813617691884,LOW
4200KN,0.08164864013139546,LOW
4200KT,0.16484066562565672,LOW
4200MG,0.021162491642252985,LOW
4200MP,0.09227682221457058,LOW
4200MU,0.46219152054661183,LOW
4200NH,0.10051600088989308,LOW
4200NQ,0.12334696957699255,LOW
4200NV,0.7868605362924787,LOW
4200PA,0.32717467941484996,LOW
4200PJ,0.03980574084394104,LOW
4200PR,0.07553590895859993,LOW
4200QB,0.06138296622125739,LOW
4200QK,0.6467233219290098,LOW
4200QS,0.7940803083826299,LOW
4200RC,0.03961965585544759,LOW
4200RM,0.008594510984610363,LOW
4200RT,0.01712815824748388,LOW
4200SD,0.5582512240369052,LOW
4200SN,0.21296300801997808,LOW
4200TG,0.09664749286455568,LOW
4200TP,0.10134204760950591,LOW
4200UH,0.21555664787716639,LOW
4200UQ,0.058773642523586744,LOW
4200VJ,0.3173700827525217,LOW
4200VR,0.40732413386249966,LOW
4200WK,0.032762163640792624,LOW
4200WS,0.007690709961896733,LOW
4200XM,0.08880332289712363,LOW
4200XT,0.20336470664782455,LOW
4200YN,0.10618653304378818,LOW
4200YU,0.005362679813296853,LOW
4200ZP,0.035328008773121276,LOW
4200ZV,0.8362756249862487,LOW
4201AV,0.19362866559736064,LOW
4201CB,0.6112444440331108,LOW
4201DC,0.06216831542192982,LOW
4213SA,0.008521942662569578,LOW
4213TB,0.013360249285123537,LOW
4213UC,0.08896846884441936,LOW
4213VD,0.049313522641381835,LOW
4213WG,0.09068066464021181,LOW
42188U,0.01925604673748687,LOW
4218AG,0.015108386247118836,LOW
4218HT,0.011346868483561744,LOW
4218KJ,0.01219471615820542,LOW
4218RQ,0.032516580263402026,LOW
4218UT,0.016118774865334147,LOW
4218VD,0.03128069946135799,LOW
4218XQ,0.023542808383696497,LOW
42208A,0.29237815717463445,LOW
4220HV,0.08452762823318613,LOW
4220JB,0.14583649276563226,LOW
4220KC,0.19175464915701268,LOW
42256A,0.005665988881238575,LOW
42258C,0.013774841126481306,LOW
4225AB,0.021507437277776563,LOW
4225AR,0.011906312118892285,LOW
4225BM,0.04624118025142392,LOW
4225BS,0.03597574841834057,LOW
4225BT,0.03525612421586006,LOW
4225CD,0.01421129318600424,LOW
4225CN,0.009455230331643331,LOW
4225DP,0.019495356358571407,LOW
4225DV,0.01760052895281513,LOW
4225GH,0.02421451892401722,LOW
4225GQ,0.031957622582692746,LOW
4225GV,0.014735249245878327,LOW
4225HA,0.05510463961869993,LOW
4225JD,0.007217138108187685,LOW
4225JM,0.016512753036930155,LOW
4225JT,0.013432251397228808,LOW
4225KN,0.00897173253047115,LOW
4225MH,0.0036360229337125643,LOW
4225MP,0.018250389848394864,LOW
4225NJ,0.011375270467679303,LOW
4225QM,0.009366811282643647,LOW
4225SN,0.018139573922167036,LOW
4225UJ,0.015612633746791737,LOW
4225VJ,0.03062283176532168,LOW
4225WK,0.014651114748649791,LOW
4225WM,0.024226980702063108,LOW
4225XD,0.04113946415729433,LOW
4225YU,0.026843210096459003,LOW
4225ZH,0.0065439260349887075,LOW
4225ZQ,0.045456662708916275,LOW
4225ZV,0.02645067526553006,LOW
42266N,0.03050523212781362,LOW
4226DK,0.04624118025142392,LOW
4226GM,0.027733662216502922,LOW
4226HN,0.05015480165976005,LOW
4226QV,0.020325894834423115,LOW
4226RA,0.03553725974388298,LOW
4226SB,0.03202082646221011,LOW
4226TC,0.02721020107273232,LOW
4226YK,0.011757405792926067,LOW
4230DG,0.253152071414911,LOW
4234DA,0.0100478518638223,LOW
4238PT,0.036364274832026984,LOW
4238XH,0.01953442297582571,LOW
4239QA,0.017762654984153,LOW
4240GQ,0.2465148136155797,LOW
4240HR,0.38359504210031486,LOW
4289YG,0.05191020089512518,LOW
42S0NU,0.23532955901757024,LOW
42S0RB,0.1634403243644041,LOW
42S0VH,0.8031518306844526,LOW
42S0WJ,0.11762395151896607,LOW
42T0RB,0.20082219532327253,LOW
42T0TD,0.26691372032465494,LOW
43008S,0.01105075734256916,LOW
4300BT,0.5478465995341681,LOW
4300CU,0.021272346612240808,LOW
4300DV,0.12662001206003354,LOW
4300GQ,0.02201386712739602,LOW
4300HB,0.3982983081506742,LOW
4300HR,0.461012686701842,LOW
4300JT,0.005123793056940729,LOW
4300KU,0.10847292183475946,LOW
4300MV,0.04946906546430458,LOW
4300NA,0.1838943319314092,LOW
4300QC,0.1361748636949894,LOW
4300RD,0.024276045400411783,LOW
4300SG,0.011188117197759452,LOW
4300TH,0.03077411793647101,LOW
4300UJ,0.1340373098660281,LOW
4300WM,0.05866394560299175,LOW
4300XN,0.15894433974736494,LOW
4300ZQ,0.036847783055523324,LOW
43136K,0.028442739491021208,LOW
43136S,0.02369086585195754,LOW
43138T,0.03180232687929114,LOW
4313AM,0.013494318971714318,LOW
4313BN,0.030619691459251138,LOW
4313CP,0.031205979780777025,LOW
4313DQ,0.03597574841834057,LOW
4313GR,0.04215044557415606,LOW
4313HS,0.02100744573626873,LOW
4313JU,0.03080864384431202,LOW
4313KV,0.021276660283727974,LOW
4313MA,0.03409539599093995,LOW
4313MQ,0.01623089181586291,LOW
4313NB,0.057094030301824625,LOW
4313NR,0.02247658096634195,LOW
4313PS,0.018840311464086826,LOW
4313QD,0.017052572997293652,LOW
4313QT,0.010986297744116235,LOW
4313RG,0.03848101998487131,LOW
4313SH,0.0371317218066663,LOW
4313SV,0.04342777175823657,LOW
4313TA,0.021634650545345323,LOW
4313TJ,0.09458996414583982,LOW
4313UB,0.017473635169262966,LOW
4313UK,0.032557685180070274,LOW
4313WD,0.01397410269271436,LOW
4313WN,0.02213911564783416,LOW
4313XG,0.20377630059302193,LOW
4313XP,0.020342576106645516,LOW
4313YQ,0.011991315815611,LOW
4313ZJ,0.012160264372227999,LOW
4313ZR,0.031141534478929415,LOW
43WNSB,0.3512073627577059,LOW
44006N,0.3166038212405013,LOW
44006U,0.02746238891192239,LOW
44008H,0.02346395196010227,LOW
44008V,0.18523267329189103,LOW
4400AP,0.041415008592630295,LOW
4400AV,0.10742066933319304,LOW
4400BA,0.0991163721954515,LOW
4400BQ,0.09860186139759163,LOW
4400CB,0.23190049546208513,LOW
4400CR,0.04400897303607464,LOW
4400DS,0.16568204081433233,LOW
4400GD,0.07127710029710245,LOW
4400GT,0.09365090191964896,LOW
4400HG,0.31064490540269235,LOW
4400HU,0.3420440515332278,LOW
4400JA,0.09407542434411484,LOW
4400JJ,0.18288593863685287,LOW
4400KB,0.008339007812067848,LOW
4400KK,0.014850581640000457,LOW
4400MC,0.03747565538255474,LOW
4400MM,0.8954210079995853,MEDIUM
4400ND,0.09452657456151277,LOW
4400NN,0.01516371830651671,LOW
4400PG,0.004369906663298459,LOW
4400PP,0.17679867368071372,LOW
4400QH,0.2741113064902622,LOW
4400QQ,0.01642743151248902,LOW
4400RA,0.09979627120389888,LOW
4400RJ,0.21097325461151945,LOW
4400RR,0.2890285090911863,LOW
4400SB,0.5218299211528233,LOW
4400SK,0.0120554379799094,LOW
4400SS,0.289117752119482,LOW
4400TC,0.27489528923215606,LOW
4400TM,0.020299092364524353,LOW
4400TT,0.33549965199998316,LOW
4400UD,0.10716456255677505,LOW
4400UN,0.12261547344490598,LOW
4400UU,0.03405163827492998,LOW
4400VG,0.26803803558354644,LOW
4400VP,0.03677784084050838,LOW
4400VV,0.6281670885121354,LOW
4400WA,0.5431008866391296,LOW
4400WH,0.3587753716655822,LOW
4400WQ,0.0970078833771949,LOW
4400XB,0.04963733986116189,LOW
4400XJ,0.8034610317697312,LOW
4400XR,0.004626205034898649,LOW
4400YC,0.7457451261236725,LOW
4400YK,0.2739746805087518,LOW
4400YS,0.05713069030004811,LOW
4400ZM,0.1603746883655793,LOW
44016G,0.5463884317209119,LOW
44016P,0.17389938664633772,LOW
44018H,0.23954912262873326,LOW
44018Q,0.2170348780157165,LOW
4401AH,0.11589493678385838,LOW
4401AQ,0.04626594140089174,LOW
4401BJ,0.1015583829714759,LOW
4401BR,0.006796787283421973,LOW
4401CB,0.08348765153623057,LOW
4401CK,0.06480371382557848,LOW
4401CS,0.058557532521235696,LOW
4401DC,0.12992672470661457,LOW
4401DM,0.7241096640407513,LOW
4401GD,0.17302562778203215,LOW
4401GN,0.18432911834627702,LOW
4401HG,0.008521717070331072,LOW
4401HP,0.08460781406047067,LOW
4401JJ,0.18384967798037732,LOW
4401JR,0.0531120691816806,LOW
4401MM,0.3083104176768749,LOW
4401MT,0.06352364559371558,LOW
4401NN,0.3021777828103917,LOW
4401NU,0.04844839729884017,LOW
4401PP,0.025929029304072596,LOW
4401PV,0.05285724668990479,LOW
4401QA,0.13023536298974392,LOW
4401QQ,0.018242887729330755,LOW
4401RB,0.03341723366940187,LOW
4401RR,0.11760337310351222,LOW
4401TD,0.026477447264962956,LOW
4401TT,0.4127888797016734,LOW
4401UG,0.1567663071110024,LOW
4401UU,0.016762874776965985,LOW
4401VH,0.34102432443959846,LOW
4401VV,0.0138697715369723,LOW
4401WJ,0.008813708459222143,LOW
4401XB,0.014252807467197514,LOW
4401XK,0.06325556016670962,LOW
4401YC,0.040649515514605425,LOW
4401YM,0.018041826267378342,LOW
4401ZD,0.01907415097943814,LOW
4401ZN,0.022032942375702375,LOW
4402KJ,0.14735711514443514,LOW
4402MK,0.03020096265924336,LOW
4402NM,0.12610968914024479,LOW
4402QP,0.06220241298642469,LOW
4402SR,0.5138278699920058,LOW
44136D,0.029815187656731128,LOW
44138P,0.01279201677995509,LOW
4413AG,0.0166689869538098,LOW
4413BH,0.013867739832207177,LOW
4413CJ,0.07910507524893168,LOW
4413DK,0.06741510070805672,LOW
4413GM,0.16888129533356938,LOW
4413HN,0.024516044538808946,LOW
4413JQ,0.037215165466418905,LOW
4413KR,0.0279016801144906,LOW
4413MS,0.007238361452229863,LOW
4413NT,0.031050219334161026,LOW
4413WV,0.10322610486692432,LOW
4413XA,0.1476625799135509,LOW
4413YB,0.0706366800183586,LOW
4413ZC,0.013346153252482887,LOW
4418NU,0.008185610744020312,LOW
4418RB,0.00910641864701743,LOW
4418RS,0.007999494326885747,LOW
44196R,0.01463766775250807,LOW
4419AS,0.024985775543276967,LOW
4419CU,0.023975910393591256,LOW
4419UJ,0.12650760181106396,LOW
4419XN,0.023621305236970515,LOW
4420NM,0.21795998525240728,LOW
4425JV,0.046561094273139154,LOW
4425MB,0.017574840748929055,LOW
4425NC,0.013455907885298858,LOW
4425NK,0.00794944042685551,LOW
4425TB,0.03740049103355021,LOW
4425TR,0.031194717830118804,LOW
4425VD,0.023661661869107436,LOW
4425XV,0.02403771506741738,LOW
4426BB,0.011227836294935968,LOW
4426CD,0.006311421108460155,LOW
4426VJ,0.010599705788163567,LOW
4426VR,0.02312825891191335,LOW
4430YB,0.31891594894835756,LOW
4430ZC,0.20024004434004072,LOW
4434NU,0.061596629737084053,LOW
4434UG,0.05246265605536927,LOW
4439CV,0.05159935219787517,LOW
4439DJ,0.020892397388611872,LOW
4439KH,0.08802372078957875,LOW
4439XV,0.01152325043449032,LOW
4439YA,0.03288256676424715,LOW
44S1DD,0.4208568151246394,LOW
44S1MN,0.2754776355665839,LOW
44S1RS,0.15580936568466086,LOW
44T08G,0.19201172543376116,LOW
44T0NM,0.15580936568466086,LOW
44T1MT,0.36965528836636563,LOW
44T1NU,0.3730791981601768,LOW
44T1TD,0.41503679015484973,LOW
44T1UG,0.745610457411937,LOW
45006J,0.3352483793076765,LOW
45006R,0.020900317910031836,LOW
45008C,0.01087457981380359,LOW
45008S,0.029243915928103808,LOW
4500AK,0.0698631621827498,LOW
4500AS,0.3937064864862385,LOW
4500BM,0.7221645162333551,LOW
4500BT,0.051872211909266545,LOW
4500CN,0.6677514550019577,LOW
4500CU,0.7254579696264076,LOW
4500DP,0.9496927170700387,MEDIUM
4500DV,0.12745839531309774,LOW
4500GA,0.05110465256649832,LOW
4500GQ,0.11156044619181232,LOW
4500HB,0.41033654832031036,LOW
4500HR,0.6266726372101623,LOW
4500JD,0.17335562203958677,LOW
4500JT,0.003899385116269679,LOW
4500KG,0.09623336220969834,LOW
4500KU,0.02800599389266686,LOW
4500MH,0.20918087103771688,LOW
4500MV,0.11915197654745922,LOW
4500NA,0.021830400257295914,LOW
4500NJ,1.0,HIGH
4500PB,0.0820815135282209,LOW
4500PK,0.7684566286020842,LOW
4500QC,0.20641255546265339,LOW
4500QM,0.3650790067717153,LOW
4500RD,0.11004246334039808,LOW
4500RN,0.018527938446876953,LOW
4500SG,0.22325705811659433,LOW
4500SP,0.018656880649589255,LOW
4500TH,0.02544360958720143,LOW
4500TQ,0.17790924438989875,LOW
4500UA,0.04796194370030901,LOW
4500UJ,0.1415547551552666,LOW
4500VB,0.03443844090830579,LOW
4500VK,0.5880476936861646,LOW
4500WC,0.6096801305840184,LOW
4500WM,0.07779056943324154,LOW
4500XD,0.020993966310500094,LOW
4500XN,0.21429528759927902,LOW
4500YG,0.5431432224103885,LOW
4500YP,0.044521061176378815,LOW
4500ZH,0.08344766535664007,LOW
4500ZQ,0.0528663731993085,LOW
45016D,0.007908708105770653,LOW
45016T,0.12344177919002648,LOW
45018G,0.23019053993344232,LOW
45018P,0.018031181724378273,LOW
4501AG,0.016482021399687064,LOW
4501AU,0.03815182391250792,LOW
4501BH,0.16446138192827148,LOW
4501BV,0.1201034224444628,LOW
4501CA,0.01727832831880153,LOW
4501DB,0.07390826147162638,LOW
4501DK,0.06313547804859888,LOW
4501GC,0.06005045552985721,LOW
4501GM,0.5845853044999677,LOW
4501HD,0.12026981477985214,LOW
4501HN,0.13700702324929617,LOW
4501JH,0.04165472326357722,LOW
4501JQ,0.7402304949021622,LOW
4501KR,0.2568877436960148,LOW
4501MK,0.1455638277453246,LOW
4501MS,0.15174752311673395,LOW
4501NM,0.1604821738969953,LOW
4501PN,0.17965810234431137,LOW
4501QP,0.09636504067522489,LOW
4501RQ,0.036032489714387037,LOW
4501SR,0.07516548861868168,LOW
4501TS,0.12114354261286263,LOW
4501UT,0.011789251967336949,LOW
4501VU,0.16942099069712901,LOW
4501WV,0.21156841434653892,LOW
4501XA,0.03824463363338191,LOW
4501YB,0.08364383167857262,LOW
4501YR,0.014684723817974147,LOW
4501ZC,0.17667249086917855,LOW
4501ZS,0.1557752009945873,LOW
45026C,0.3867557402080461,LOW
45026M,0.05925563904343754,LOW
45028N,0.14899321248969621,LOW
4502AD,0.029788611288538613,LOW
4502AN,0.16787469746109382,LOW
4502BG,0.012628464248734449,LOW
4502BP,0.10514926370902469,LOW
4502CH,0.16894532461135353,LOW
4502CQ,0.011362023488198031,LOW
4502DJ,0.11383566185378317,LOW
4502DR,0.00394334980455667,LOW
4502GK,0.028456163043007295,LOW
4502GS,0.12603636081288552,LOW
4502HM,0.15044442506348094,LOW
4502JP,0.009755662145207601,LOW
4502KQ,0.052677902940564854,LOW
4502MR,0.025527625167825398,LOW
4502NS,0.6463569592905829,LOW
4502PT,0.06329064440998472,LOW
4502QU,0.28901196572780874,LOW
4502RV,0.21056628209563102,LOW
4502TB,0.04729703459640805,LOW
4502UC,0.17189778075286025,LOW
4502VD,0.04676987163910021,LOW
4502WG,0.012417570668437208,LOW
4502XH,0.2102812455683809,LOW
4502YA,0.01838851983942758,LOW
4502YJ,0.013077696266544167,LOW
4502ZB,0.11466655876149097,LOW
4502ZK,0.09826358444711755,LOW
45036D,0.022152455022401603,LOW
45038P,0.004925572991130326,LOW
4503AG,0.03597574841834057,LOW
4503BH,0.22906089650602177,LOW
4503CJ,0.14091198133365787,LOW
4503DK,0.0192596839453563,LOW
4503GM,0.30305292396807254,LOW
4503HN,0.023271548851154983,LOW
4503JQ,0.4856434856921041,LOW
4503KR,0.28374109915974344,LOW
4503MS,0.06195645521798849,LOW
4503NT,0.047694641792383724,LOW
4503PU,0.14583549450752317,LOW
4503QV,0.1103963996613843,LOW
4503RA,0.01729913887953635,LOW
4503SB,0.31915100045185013,LOW
4503TC,0.0382032231711722,LOW
4503UD,0.035230060023231376,LOW
4503XA,0.8376470656076144,LOW
4503YB,0.004948153589668164,LOW
4503ZC,0.11235669340407829,LOW
45048M,0.016488015903617852,LOW
4504AC,0.060419881233592015,LOW
4504BD,0.1620630327387626,LOW
4504CG,0.24902603908345722,LOW
4504DH,0.6119833451386588,LOW
4504GJ,0.21490810880971964,LOW
4504HK,0.028274320551410104,LOW
4504JN,0.011444986400030315,LOW
4504KP,0.7716844280977472,LOW
4504MQ,0.10225959324047487,LOW
4504NR,0.014025162713481218,LOW
4504QT,0.003167715397315634,LOW
4504RU,0.4667286125613894,LOW
4504SV,0.006270625404352263,LOW
4504TA,0.04096113581210704,LOW
4504UB,0.06445805371652152,LOW
4504VC,0.054705952610184766,LOW
4504XG,0.03720758056373363,LOW
4504YH,0.014871791647469804,LOW
45056D,0.01715743122676969,LOW
45058P,0.08842745397973416,LOW
4505AG,0.1619128548235581,LOW
4505BH,0.20431928533244598,LOW
4505CJ,0.01510379039165312,LOW
4505DK,0.1223551459319676,LOW
4505GM,0.4214679384385914,LOW
4505HN,0.02736759538148315,LOW
4505JQ,0.061523272580050525,LOW
4505KR,0.12327956206352941,LOW
4505MS,0.17906567819233443,LOW
4505NT,0.1246127815760523,LOW
4505PU,0.1463540147269608,LOW
4505QV,0.3709215848472872,LOW
4505RA,0.23884848781328116,LOW
4505SB,0.060528480939798665,LOW
4505XA,0.07138300019849736,LOW
4505YB,0.07878566625922494,LOW
4505ZC,0.08451462074184607,LOW
45066A,0.2105038361562984,LOW
45066J,0.07521411715645485,LOW
45068S,0.26121951859046005,LOW
4506AB,0.05089906217448841,LOW
4506AK,0.033906621338151956,LOW
4506BC,0.09447840240444202,LOW
4506BM,0.21299223961778457,LOW
4506CD,0.16617454009213642,LOW
4506CN,0.33031875622864254,LOW
4506DG,0.025914578159008272,LOW
4506DP,0.22783536506359964,LOW
4506GH,0.30516951209319343,LOW
4506GQ,0.22335852833354475,LOW
4506HJ,0.21005781149012814,LOW
4506HR,0.2856607013374087,LOW
4506JM,0.09296715117577248,LOW
4506JT,0.5277715172976634,LOW
4506KN,0.06487803409262816,LOW
4506KU,0.12800500659493488,LOW
4506MP,0.5513616807600067,LOW
4506MV,0.09760720310523562,LOW
4506NA,0.022919205869825564,LOW
4506PR,0.02111225276451193,LOW
4506QC,0.15590497953186305,LOW
4506QS,0.4859632876873176,LOW
4506RD,0.06333390312698732,LOW
4506SG,0.05738886769471024,LOW
4506SU,0.185230867634003,LOW
4506TV,0.01896831822262749,LOW
4506UA,0.7711003248523312,LOW
4506VB,0.07191298148341617,LOW
4506WC,0.09627268668268199,LOW
4506WS,0.09415232748047629,LOW
4506XD,0.03206500570862082,LOW
4506XT,0.1561521420088641,LOW
4506YG,0.13716267914213218,LOW
4506ZH,0.17465648943752532,LOW
45076B,0.2852676209790188,LOW
45078C,0.018431139033007648,LOW
4507AC,0.5104243814843316,LOW
4507AS,0.09412602203437244,LOW
4507BD,0.5478073446709765,LOW
4507BT,0.5064574641165397,LOW
4507CU,0.01794224023413357,LOW
4507DH,0.13252602569945568,LOW
4507GA,0.19612076522650695,LOW
4507GJ,0.05339194165544274,LOW
4507HK,0.13798454632931362,LOW
4507JD,0.07512410197921866,LOW
4507MH,0.14860160275501383,LOW
4507NJ,0.08202996028367766,LOW
4507PK,0.020705730605801127,LOW
4507QM,0.01838439667160782,LOW
4507RN,0.1008133162958467,LOW
4507SP,0.12734112922618906,LOW
4507TQ,0.1656849401087409,LOW
4507UR,0.07204597307028003,LOW
4507VS,0.4030076171230516,LOW
4507WT,0.15285534805824016,LOW
4507XU,0.13854644590728543,LOW
4507YV,0.018583247175802408,LOW
45086G,0.014964478716148815,LOW
45086P,0.41299732702542036,LOW
45088A,0.247612032914375,LOW
45088H,0.0884925112614438,LOW
45088Q,0.006537543608036634,LOW
4508AH,0.08417129305937364,LOW
4508AQ,0.10021443885027972,LOW
4508BA,0.2389358620883656,LOW
4508BJ,0.1697726896604868,LOW
4508BR,0.05715370665017339,LOW
4508CB,0.05693954737015244,LOW
4508CK,0.19828441005970854,LOW
4508CS,0.012483630553744967,LOW
4508DC,0.07128952745067,LOW
4508DM,0.01373725210071888,LOW
4508DT,0.15923069017052469,LOW
4508GD,0.14655074694850406,LOW
4508GN,0.013025696546494327,LOW
4508GU,0.00655221323396588,LOW
4508HG,0.1338035538481416,LOW
4508HP,0.1633353478491889,LOW
4508JB,0.010354539637435588,LOW
4508JJ,0.40400739074183256,LOW
4508JR,0.5911302424719547,LOW
4508KC,0.014122210776739225,LOW
4508KK,0.20015259674091193,LOW
4508KS,0.010838426848584626,LOW
4508MM,0.10097909903820956,LOW
4508MT,0.44490795860845117,LOW
4508NN,0.11346849925015669,LOW
4508NU,0.006488970358179697,LOW
4508PV,0.162491018219487,LOW
4508QA,0.12020856709000691,LOW
4508QQ,0.08315399223105754,LOW
4508RB,0.29709131629331936,LOW
4508RR,0.11178785585447837,LOW
4508SS,0.01463175662556755,LOW
4508TD,0.02624714171687275,LOW
4508UG,0.045644405431399374,LOW
4508UU,0.2301798031440723,LOW
4508VH,0.024664298781412717,LOW
4508VV,0.0059111616637576555,LOW
4508WA,0.003580731918286114,LOW
4508WJ,0.01496520985719511,LOW
4508XB,0.1590720295165621,LOW
4508XK,0.01633800491080609,LOW
4508YC,0.06680017528702396,LOW
4508YM,0.17107251703480747,LOW
4508ZD,0.13469524607670808,LOW
4508ZN,0.1584622195452486,LOW
45136A,0.01336863495767717,LOW
45136J,0.030940705265605706,LOW
45136Q,0.00947264370331624,LOW
45138B,0.008465939353852658,LOW
45138S,0.019376653875240766,LOW
4513AB,0.0446057744090859,LOW
4513AK,0.035230060023231376,LOW
4513BC,0.012852386083703406,LOW
4513BS,0.020060354577003142,LOW
4513CD,0.17381226469044003,LOW
4513CT,0.033380169619384135,LOW
4513DG,0.08436927650608578,LOW
4513DP,0.05097535482475432,LOW
4513DU,0.015749486607433295,LOW
4513GH,0.028456163043007295,LOW
4513GQ,0.03613415623368501,LOW
4513GV,0.02510423360405703,LOW
4513HA,0.004750321197662626,LOW
4513HJ,0.01747449523950228,LOW
4513HQ,0.023251531893800026,LOW
4513HR,0.04226672518055358,LOW
4513JC,0.05510463961869993,LOW
4513JM,0.0198851172198546,LOW
4513JS,0.016227263490350276,LOW
4513JT,0.02353204384859324,LOW
4513KD,0.020899588171685576,LOW
4513KN,0.0394911961884198,LOW
4513KT,0.04925305061731278,LOW
4513KU,0.01971592844627673,LOW
4513MG,0.013338813021535972,LOW
4513MP,0.05803421367082365,LOW
4513MV,0.025430337774923366,LOW
4513NH,0.02854538724887092,LOW
4513NV,0.012674944515202409,LOW
4513PA,0.01481091543452142,LOW
4513PJ,0.02286354105587956,LOW
4513PR,0.05064349305599335,LOW
4513QB,0.048879287475251984,LOW
4513QC,0.053530541688278616,LOW
4513QK,0.011000147023563504,LOW
4513QS,0.01691484201981072,LOW
4513RC,0.009180065072176854,LOW
4513RT,0.2435174061683155,LOW
4513SD,0.01451473544517531,LOW
4513SN,0.1753588563507606,LOW
4513SU,0.019207590966283623,LOW
4513TP,0.010720948002619106,LOW
4513UA,0.01595093889571989,LOW
4513UQ,0.1967045521243236,LOW
4513VB,0.1789448247055887,LOW
4513VJ,0.016964355402701137,LOW
4513VR,0.034574421659855525,LOW
4513WC,0.021416187986636758,LOW
4513WS,0.03159841155239825,LOW
4513XD,0.0033991804252401646,LOW
4513XM,0.02070214676961336,LOW
4513XT,0.013477847947886491,LOW
4513YG,0.2153815590214157,LOW
4513YN,0.022532846209517714,LOW
4513YU,0.02148407252911848,LOW
4513ZH,0.03716402672169254,LOW
4513ZP,0.01111824443661128,LOW
4513ZV,0.01703173607926829,LOW
4518JT,0.05510463961869993,LOW
4518RN,0.028872043525358677,LOW
4518RT,0.007344269648776007,LOW
4518XD,0.007586175555373373,LOW
4520AD,0.24984424719974932,LOW
4520AU,0.1628816836354585,LOW
4520BV,0.20542688647997046,LOW
4520CA,0.05774197867452554,LOW
4520CQ,0.1539672452822436,LOW
4520DR,0.21198052550838414,LOW
4520JH,0.06208670778859182,LOW
4520JP,0.37340978664217345,LOW
4520KA,0.8095007587294077,LOW
4520PD,0.7813487095781257,LOW
4520QG,0.0022285110522759824,LOW
4520RH,0.14936542666438804,LOW
4520RQ,0.008415518694916906,LOW
4520RV,0.17370603145700053,LOW
4520SA,0.39919273487691415,LOW
4520SJ,0.1456211480064067,LOW
4520TK,0.25362686597245965,LOW
4520TS,0.27312769578554735,LOW
4520UC,0.0946611816339329,LOW
4520UT,0.044348168495157575,LOW
4520WG,0.18841392472624424,LOW
4520XQ,0.23037325501929862,LOW
4520ZK,0.36716033714863155,LOW
4520ZS,0.19058220168366014,LOW
4521HJ,0.29651330112609325,LOW
4521VB,0.12145473255849239,LOW
4521XD,0.781802193236288,LOW
4523NB,0.03670757550996707,LOW
4523SH,0.04368727181523018,LOW
4523YH,0.032673378241042515,LOW
45256P,0.008472620193052475,LOW
45256U,0.017347659243937483,LOW
45258A,0.005871359230503725,LOW
4525AQ,0.021507437277776563,LOW
4525AV,0.022514323671407675,LOW
4525BR,0.02773900039954766,LOW
4525CB,0.009925539025885414,LOW
4525CK,0.01651455870878395,LOW
4525CS,0.01188230551226844,LOW
4525DT,0.01351258542429292,LOW
4525GU,0.014619743921776217,LOW
4525HG,0.00628752711928586,LOW
4525HV,0.016147849832131276,LOW
4525JR,0.010181935409755266,LOW
4525KC,0.01308919089003851,LOW
